chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
,,131897,0,0,0,0,0,1,1.3,0.8,1,Mathew,1.0,70,False,,,45,131897.jpg,1.0,Ryan,18.3,False,,a,3,36,1,42586,42586,52800,52800,0.2,0.2,Ryan,90,0,0,0,3,0,0,0,0,0,2,0,12,11.6,0.0,0.0,1.2,114,12,291,33,238,33,172,11,,,,,,
,,165210,0,0,0,0,0,3,1.3,0.8,1,Alireza,1.0,71,False,,,55,165210.jpg,1.0,Jahanbakhsh,0.1,False,,a,3,36,1,118,118,349,349,0.2,0.2,Jahanbakhsh,11,0,0,0,0,0,0,0,0,0,0,0,3,4.4,0.7,0.0,0.5,167,72,166,95,441,163,192,89,,,,,,
0.0,0.0,167473,0,0,0,0,0,3,0.0,0.0,0,José,0.0,72,False,Knee injury - Unknown return date,2020-08-15T10:00:11.482611Z,55,167473.jpg,0.0,Izquierdo,0.0,False,,i,3,36,0,26,26,30,30,0.0,0.0,Izquierdo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,176,458,177,443,165,459,177,,,,,,
0.0,0.0,178173,0,0,0,0,0,2,0.0,0.0,0,Matthew,0.0,73,False,Joined Derby County on loan until the end of the season on 26/8. - Expected back 01 Jul,2020-08-26T10:30:05.746418Z,45,178173.jpg,0.0,Clarke,0.0,False,,n,3,36,0,35,35,116,116,0.0,0.0,Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,313,132,305,131,255,116,320,132,,,,,,
75.0,,198869,0,0,0,0,0,2,0.8,0.6,1,Ben,1.0,74,False,Knock - 75% chance of playing,2020-09-14T21:30:11.221083Z,45,198869.jpg,1.0,White,1.6,False,,d,3,36,1,3575,3575,11257,11257,0.2,0.2,White,78,0,0,0,3,0,0,0,0,0,0,0,16,14.2,0.8,0.0,1.5,95,48,156,44,263,121,162,58,,,,,,
,,209362,0,0,0,0,0,2,0.5,0.0,0,Bernardo,0.0,75,False,,,40,209362.jpg,0.0,Fernandes da Silva Junior,13.0,False,,a,3,36,0,25120,25120,64714,64714,0.0,0.0,Bernardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,224,74,213,73,148,47,232,74,,,,,,
,,227127,0,0,0,0,0,3,0.5,0.0,2,Yves,2.0,76,False,,,45,227127.jpg,2.0,Bissouma,4.7,False,,a,3,36,2,28250,28250,17731,17731,0.4,0.4,Bissouma,90,0,0,0,3,0,0,0,0,0,0,0,13,8.4,3.8,5.0,1.7,137,52,103,64,91,47,152,70,,,,,,
,,232792,0,0,0,0,0,2,1.1,0.6,3,Tariq,3.0,77,False,,,45,232792.jpg,3.0,Lamptey,3.3,False,,a,3,36,3,80323,80323,13189,13189,0.7,0.7,Lamptey,90,0,1,0,3,0,0,0,1,0,0,0,22,33.8,27.3,20.0,8.1,26,10,20,6,48,8,24,7,,,,,,
,,233425,0,0,0,0,0,4,1.0,0.5,1,Aaron,1.0,78,False,,,55,233425.jpg,1.0,Connolly,0.5,False,,a,3,36,1,3510,3510,4293,4293,0.2,0.2,Connolly,45,0,0,0,2,0,0,0,0,0,0,0,-3,1.2,0.3,32.0,3.4,200,23,183,24,29,13,85,17,,,,,,
,,235382,0,0,0,0,0,3,0.5,0.0,2,Steven,2.0,79,False,,,45,235382.jpg,2.0,Alzate,0.5,False,,a,3,36,2,7831,7831,3419,3419,0.4,0.4,Alzate,78,0,0,0,3,0,0,0,0,0,0,0,14,13.4,24.0,17.0,5.4,102,36,25,18,59,31,46,22,,,,,,
,,243016,0,0,0,0,0,3,1.3,0.8,0,Alexis,0.0,80,False,,,55,243016.jpg,0.0,Mac Allister,0.1,False,,a,3,36,0,115,115,477,477,0.0,0.0,Mac Allister,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,467,180,470,182,458,172,470,181,2.0,,3.0,,,
0.0,0.0,108813,0,0,0,0,0,1,0.0,0.0,0,Christian,0.0,503,False,Ankle injury - Unknown return date,2020-09-12T09:00:11.155698Z,40,108813.jpg,0.0,Walton,1.6,False,,i,3,36,0,1885,1885,8611,8611,0.0,0.0,Walton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,220,24,209,8,143,8,228,24,,,,,,
,,49262,0,0,0,0,0,1,0.5,0.0,0,Jason,0.0,528,False,,,40,49262.jpg,0.0,Steele,0.1,False,,a,3,36,0,3232,3232,496,496,0.0,0.0,Steele,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,214,20,203,4,137,4,222,20,,,,,,
,,17761,0,0,0,0,0,2,2.0,0.0,0,James,0.0,81,False,,,55,17761.jpg,0.0,Tarkowski,5.9,False,,a,4,90,0,6972,6972,25023,25023,0.0,0.0,Tarkowski,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,424,175,425,175,402,171,429,175,,,,,,
,,17997,0,0,0,0,0,2,1.1,0.0,0,Phil,0.0,82,False,,,45,17997.jpg,0.0,Bardsley,0.6,False,,a,4,90,0,2285,2285,2701,2701,0.0,0.0,Bardsley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,243,90,232,89,169,65,251,90,,,,,,
,,39487,0,0,0,0,0,2,1.1,0.0,0,Erik,0.0,83,False,,,45,39487.jpg,0.0,Pieters,1.3,False,,a,4,90,0,5936,5936,6960,6960,0.0,0.0,Pieters,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,252,94,241,93,178,69,260,94,,,,,,
0.0,0.0,40145,0,0,0,0,0,3,0.0,0.0,0,Jack,0.0,84,False,Ankle injury - Unknown return date,2020-08-15T10:00:11.504829Z,50,40145.jpg,0.0,Cork,0.0,False,,i,4,90,0,36,36,212,212,0.0,0.0,Cork,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,355,127,349,129,307,97,362,130,,,,,,
,,41674,0,0,0,0,0,2,1.1,0.0,0,Kevin,0.0,85,False,,,45,41674.jpg,0.0,Long,0.2,False,,a,4,90,0,601,601,966,966,0.0,0.0,Long,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,259,97,248,96,185,72,267,97,,,,,,
,,44683,0,0,0,0,0,4,1.3,0.0,0,Jay,0.0,86,False,,,60,44683.jpg,0.0,Rodriguez,0.8,False,,a,4,90,0,3226,3226,5529,5529,0.0,0.0,Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,472,45,475,47,464,47,475,47,,,,,3.0,
0.0,0.0,44699,0,0,0,0,0,4,0.0,0.0,0,Ashley,0.0,87,False,Groin Injury - Unknown return date,2020-09-07T00:30:12.603985Z,60,44699.jpg,0.0,Barnes,0.1,False,,i,4,90,0,118,118,2300,2300,0.0,0.0,Barnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,473,46,476,48,465,48,476,48,,,,,1.0,
0.0,0.0,51927,0,0,0,0,0,2,0.0,0.0,0,Ben,0.0,88,False,Thigh injury - Unknown return date,2020-09-07T00:30:12.617922Z,50,51927.jpg,0.0,Mee,0.3,False,,i,4,90,0,103,103,5835,5835,0.0,0.0,Mee,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,359,151,354,150,314,139,366,151,,,,,,
,,60551,0,0,0,0,0,3,1.3,0.0,0,Ashley,0.0,89,False,,,55,60551.jpg,0.0,Westwood,0.9,False,,a,4,90,0,759,759,5070,5070,0.0,0.0,Westwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,433,165,437,166,415,148,438,166,1.0,,3.0,,,
,,60586,0,0,0,0,0,3,1.3,0.0,0,Johann Berg,0.0,90,False,,,55,60586.jpg,0.0,Gudmundsson,0.1,False,,a,4,90,0,204,204,527,527,0.0,0.0,Gudmundsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,434,166,438,167,416,149,439,167,3.0,,2.0,,,
,,60689,0,0,0,0,0,4,1.6,0.0,0,Chris,0.0,91,False,,,65,60689.jpg,0.0,Wood,2.3,False,,a,4,90,0,8082,8082,14757,14757,0.0,0.0,Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,502,59,504,60,499,60,504,60,,,,,1.0,
,,68983,0,0,0,0,0,2,1.1,0.0,0,Matthew,0.0,92,False,,,45,68983.jpg,0.0,Lowton,0.2,False,,a,4,90,0,339,339,652,652,0.0,0.0,Lowton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,274,106,263,105,205,85,281,106,,,,,,
,,81183,0,0,0,0,0,4,0.8,0.0,0,Matej,0.0,93,False,,,50,81183.jpg,0.0,Vydra,0.7,False,,a,4,90,0,7130,7130,5514,5514,0.0,0.0,Vydra,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,375,30,371,33,334,34,381,34,,,,,,
0.0,0.0,83312,0,0,0,0,0,2,0.0,0.0,0,Ben,0.0,94,False,Joined Norwich City on loan until the end of the season on 4/9. - Expected back 01 Jul,2020-09-05T11:00:07.592134Z,40,83312.jpg,0.0,Gibson,0.3,False,,n,4,90,0,359,359,2905,2905,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,218,71,207,70,141,43,226,71,,,,,,
,,90517,0,0,0,0,0,3,0.9,0.0,0,Robbie,0.0,95,False,,,50,90517.jpg,0.0,Brady,0.1,False,,a,4,90,0,256,256,424,424,0.0,0.0,Brady,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,377,139,373,140,336,112,383,141,4.0,,4.0,,,
,,98747,0,0,0,0,0,1,2.8,0.0,0,Nick,0.0,96,False,,,55,98747.jpg,0.0,Pope,16.7,False,,a,4,90,0,26049,26049,47183,47183,0.0,0.0,Pope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,444,53,447,52,428,52,448,53,,,,,,
,,103914,0,0,0,0,0,2,1.1,0.0,0,Charlie,0.0,97,False,,,45,103914.jpg,0.0,Taylor,4.9,False,,a,4,90,0,16048,16048,20630,20630,0.0,0.0,Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,290,115,280,114,227,97,297,115,,,,,,
,,172782,0,0,0,0,0,3,0.9,0.0,0,Josh,0.0,98,False,,,50,172782.jpg,0.0,Brownhill,0.0,False,,a,4,90,0,90,90,255,255,0.0,0.0,Brownhill,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,393,146,392,147,364,122,399,148,,,,,,
,,220037,0,0,0,0,0,1,0.5,0.0,0,Bailey,0.0,99,False,,,40,220037.jpg,0.0,Peacock-Farrell,1.5,False,,a,4,90,0,4438,4438,2519,2519,0.0,0.0,Peacock-Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,230,27,219,11,154,11,238,27,,,,,,
,,433154,0,0,0,0,0,3,1.6,0.0,0,Dwight,0.0,100,False,,,60,433154.jpg,0.0,McNeil,0.9,False,,a,4,90,0,1585,1585,5040,5040,0.0,0.0,McNeil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,499,193,501,194,496,190,501,194,2.0,,1.0,,,
,,218023,0,0,0,0,0,2,0.5,0.0,0,Jimmy,0.0,519,False,,,40,218023.jpg,0.0,Dunne,0.5,False,,a,4,90,0,4770,4770,2103,2103,0.0,0.0,Dunne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,229,78,218,77,153,51,237,78,,,,,,
,,461102,0,0,0,0,0,2,0.5,0.0,0,Bobby,0.0,520,False,,,40,461102.jpg,0.0,Thomas,0.4,False,,a,4,90,0,2894,2894,1609,1609,0.0,0.0,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,237,85,226,84,163,60,245,85,,,,,,
,,20310,0,0,0,0,0,1,2.0,3.5,0,Willy,0.0,101,False,,,50,20310.jpg,0.0,Caballero,0.4,False,,a,5,8,0,573,573,2818,2818,0.0,0.0,Caballero,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,351,49,344,38,302,38,358,49,,,,,,
,,41328,0,0,0,0,0,2,2.4,3.9,1,César,1.0,102,False,,,60,41328.jpg,1.0,Azpilicueta,7.0,False,,a,5,8,1,6035,6035,65197,65197,0.2,0.2,Azpilicueta,5,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.5,2.0,0.3,207,67,173,55,124,37,202,66,,,,,,
,,44346,0,0,0,0,0,4,1.8,3.3,0,Olivier,0.0,103,False,,,70,44346.jpg,0.0,Giroud,1.2,False,,a,5,8,0,2998,2998,14171,14171,0.0,0.0,Giroud,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,512,61,512,61,508,61,512,61,,,5.0,,,
,,82263,0,0,0,0,0,2,2.4,3.9,2,Marcos,2.0,104,False,,,60,82263.jpg,2.0,Alonso,3.5,False,,a,5,8,2,4652,4652,17041,17041,0.3,0.3,Alonso,90,0,0,0,1,0,0,0,0,0,0,0,14,17.8,3.7,2.0,2.4,73,36,104,24,126,38,121,39,,,2.0,,,
100.0,,85955,0,0,0,0,1,3,0.9,2.4,12,Jorge Luiz,12.0,105,True,,2020-09-14T21:30:11.281378Z,50,85955.jpg,12.0,Frello Filho,3.9,False,,a,5,8,12,102737,102737,19940,19940,2.4,2.4,Jorginho,84,1,1,0,1,0,0,0,0,0,0,2,43,60.8,23.2,17.0,10.1,6,3,27,19,61,33,12,7,,,,,1.0,
,,88894,0,0,0,0,0,3,1.6,3.1,1,Ross,1.0,106,False,,,60,88894.jpg,1.0,Barkley,0.3,False,,a,5,8,1,1187,1187,2478,2478,0.2,0.2,Barkley,29,0,0,0,0,0,0,0,0,0,0,0,1,4.2,11.8,7.0,2.3,171,75,69,45,82,43,126,61,4.0,,3.0,,2.0,
100.0,0.0,91651,0,0,0,0,0,3,1.3,0.0,0,Mateo,0.0,107,False,,2020-08-15T10:00:11.528964Z,55,91651.jpg,0.0,Kovacic,0.2,False,,a,5,8,0,2182,2182,1466,1466,0.0,0.0,Kovacic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,441,169,445,170,426,154,446,170,,,,,,
,,102380,0,0,0,0,0,2,1.6,3.1,0,Antonio,0.0,109,False,,,50,102380.jpg,0.0,Rüdiger,2.0,False,,a,5,8,0,4030,4030,26127,26127,0.0,0.0,Rüdiger,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,380,158,377,158,342,150,386,158,,,,,,
,,103192,0,0,0,0,0,2,1.6,3.1,8,Kurt,8.0,110,False,,,50,103192.jpg,8.0,Zouma,1.3,False,,a,5,8,8,10569,10569,5542,5542,1.6,1.6,Zouma,90,1,0,0,1,0,0,0,0,0,0,0,25,51.8,0.2,17.0,6.9,8,3,191,62,63,11,33,9,,,,,,
,,109533,0,0,0,0,0,2,1.6,3.1,0,Emerson,0.0,111,False,,,50,109533.jpg,0.0,Palmieri dos Santos,0.2,False,,a,5,8,0,358,358,1620,1620,0.0,0.0,Emerson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,382,160,379,160,345,153,388,160,5.0,,4.0,,,
,,109745,0,0,0,0,0,1,2.0,3.5,2,Kepa,2.0,112,False,,,50,109745.jpg,2.0,Arrizabalaga,2.2,False,,a,5,8,2,7230,7230,16299,16299,0.4,0.4,Arrizabalaga,90,0,0,0,1,0,0,0,0,0,2,0,12,10.4,0.0,0.0,1.0,122,14,380,45,346,45,181,14,,,,,,
,,116594,0,0,0,0,0,3,0.9,2.4,2,N'Golo,2.0,113,False,,,50,116594.jpg,2.0,Kanté,4.5,False,,a,5,8,2,20513,20513,26080,26080,0.4,0.4,Kanté,90,0,0,0,1,0,0,0,0,0,0,0,19,17.2,2.8,4.0,2.4,79,24,115,72,97,50,120,58,,,,,,
0.0,0.0,124183,0,0,0,0,0,3,0.0,0.0,0,Hakim,0.0,114,False,Knee injury - Expected back 26 Sep,2020-08-29T17:30:07.487245Z,80,124183.jpg,0.0,Ziyech,1.7,False,,i,5,8,0,2968,2968,40358,40358,0.0,0.0,Ziyech,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,521,210,521,210,520,209,521,210,,,,,,
,,126187,0,0,0,0,0,3,1.6,3.1,2,Ruben,2.0,115,False,,,60,126187.jpg,2.0,Loftus-Cheek,0.2,False,,a,5,8,2,775,775,1112,1112,0.3,0.3,Loftus-Cheek,60,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,0.0,0.0,488,190,143,88,484,185,491,191,,,,,,
,,135363,0,0,0,0,0,2,1.6,3.1,2,Andreas,2.0,116,False,,,50,135363.jpg,2.0,Christensen,0.4,False,,a,5,8,2,1599,1599,1664,1664,0.4,0.4,Christensen,90,0,0,0,1,0,0,0,0,0,0,0,14,17.8,0.7,2.0,2.1,72,35,165,50,115,34,137,48,,,,,,
75.0,,165153,0,0,0,0,0,4,2.3,4.5,5,Timo,5.0,117,False,Dead leg - 75% chance of playing,2020-09-15T00:00:14.393762Z,95,165153.jpg,5.0,Werner,42.9,False,,d,5,8,5,52346,52346,341787,341787,0.5,0.5,Werner,90,0,1,0,1,0,0,0,0,0,0,0,10,4.8,11.7,79.0,9.6,163,16,71,10,2,1,17,6,,,,,,
,,173879,0,0,0,0,0,4,2.1,3.6,0,Tammy,0.0,118,False,,,75,173879.jpg,0.0,Abraham,4.0,False,,a,5,8,0,3809,3809,48301,48301,0.0,0.0,Abraham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,518,62,518,62,517,62,518,62,,,,,3.0,
75.0,100.0,176413,0,0,0,0,0,3,1.8,3.9,0,Christian,0.0,119,False,Unknown - 75% chance of playing,2020-09-14T22:30:19.934227Z,85,176413.jpg,0.0,Pulisic,9.0,False,,d,5,8,0,26643,26643,160971,160971,0.0,0.0,Pulisic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,523,212,523,212,522,211,523,212,6.0,,,,,
,,184341,0,0,0,0,0,3,1.9,3.4,2,Mason,2.0,120,False,,,70,184341.jpg,2.0,Mount,7.7,False,,a,5,8,2,10591,10591,64709,64709,0.3,0.3,Mount,90,0,0,0,1,0,0,0,0,0,0,0,9,13.6,28.6,9.0,5.1,101,35,17,12,72,40,50,25,2.0,,1.0,,,
,,194794,0,0,0,0,0,2,1.6,3.1,0,Fikayo,0.0,121,False,,,50,194794.jpg,0.0,Tomori,0.4,False,,a,5,8,0,481,481,3588,3588,0.0,0.0,Tomori,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,397,167,397,167,370,163,403,167,,,,,,
,,209046,0,0,0,0,0,3,1.6,3.1,1,Callum,1.0,122,False,,,60,209046.jpg,1.0,Hudson-Odoi,0.4,False,,a,5,8,1,993,993,5864,5864,0.2,0.2,Hudson-Odoi,10,0,0,0,0,0,0,0,0,0,0,0,3,0.8,1.3,0.0,0.2,204,99,144,89,492,188,211,102,3.0,,,,,
,,225796,0,0,0,0,1,2,1.6,3.1,14,Reece,14.0,123,True,,,50,225796.jpg,14.0,James,7.9,False,,a,5,8,14,149081,149081,31935,31935,2.8,2.8,James,90,1,1,0,1,0,0,0,0,0,0,3,44,76.8,30.3,11.0,11.8,2,1,16,5,68,13,3,1,1.0,,,,,
0.0,0.0,243568,0,0,0,0,0,3,0.0,0.0,0,Billy,0.0,124,False,Knee injury - Expected back 07 Nov,2020-08-15T10:00:11.591471Z,45,243568.jpg,0.0,Gilmour,0.2,False,,i,5,8,0,551,551,1472,1472,0.0,0.0,Gilmour,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,342,121,334,123,291,90,349,124,,,,,,
0.0,0.0,172850,0,0,0,0,0,2,0.0,0.0,0,Benjamin,0.0,232,False,Heel Injury - Unknown return date,2020-08-15T10:00:11.852853Z,55,172850.jpg,0.0,Chilwell,1.1,False,,i,5,8,0,2300,2300,11845,11845,0.0,0.0,Chilwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,460,187,462,187,449,185,463,187,,,,,,
25.0,25.0,51090,0,0,0,0,0,2,0.5,0.9,0,Thiago,0.0,490,False,Lack of match fitness - 25% chance of playing,2020-09-10T14:00:07.889166Z,55,51090.jpg,0.0,Thiago,2.5,False,,d,5,8,0,3378,3378,38084,38084,0.0,0.0,Thiago Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429,179,433,179,410,175,434,179,,,,,,
,,219847,0,0,0,0,0,3,2.4,3.9,2,Kai,2.0,500,False,,,85,219847.jpg,2.0,Havertz,11.3,False,,a,5,8,2,35306,35306,144595,144595,0.2,0.2,Havertz,79,0,0,0,1,0,0,0,0,0,0,0,8,8.4,14.8,0.0,2.3,139,54,51,35,523,212,128,63,,,,,,
,,94245,0,0,0,0,0,4,1.3,1.8,0,Michy,0.0,108,False,,,60,94245.jpg,0.0,Batshuayi,2.0,False,,a,6,31,0,10191,10191,23942,23942,0.0,0.0,Batshuayi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,481,49,483,50,475,51,484,51,,,,,,
0.0,0.0,19419,0,0,0,0,0,2,0.0,0.0,0,Gary,0.0,125,False,Hamstring injury - Unknown return date,2020-08-15T10:00:11.611500Z,45,19419.jpg,0.0,Cahill,0.1,False,,i,6,31,0,167,167,801,801,0.0,0.0,Cahill,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,245,91,234,90,171,66,253,91,,,,,,
,,20066,0,0,0,0,0,1,1.3,1.8,0,Wayne,0.0,126,False,,,45,20066.jpg,0.0,Hennessey,0.8,False,,a,6,31,0,1625,1625,4586,4586,0.0,0.0,Hennessey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,246,30,235,14,172,14,254,30,,,,,,
100.0,0.0,40784,0,0,0,0,0,2,1.1,0.0,0,Mamadou,0.0,127,False,,2020-08-15T10:00:11.633422Z,45,40784.jpg,0.0,Sakho,0.0,False,,a,6,31,0,220,220,263,263,0.0,0.0,Sakho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,256,95,245,94,182,70,264,95,,,,,,
,,40836,0,0,0,0,1,1,2.0,2.5,10,Vicente,10.0,128,True,,,50,40836.jpg,10.0,Guaita,2.8,False,,a,6,31,10,36761,36761,11935,11935,2.0,2.0,Guaita,90,0,0,1,0,0,0,0,0,0,5,3,31,41.4,0.0,0.0,4.1,12,1,350,40,308,40,67,1,,,,,,
0.0,0.0,49413,0,0,0,0,0,2,0.0,0.0,0,James,0.0,129,False,Thigh injury - Unknown return date,2020-08-15T10:00:11.660937Z,45,49413.jpg,0.0,Tomkins,0.0,False,,i,6,31,0,25,25,78,78,0.0,0.0,Tomkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,263,100,252,99,190,76,271,100,,,,,,
,,50471,0,0,0,0,0,3,1.3,1.8,3,James,3.0,130,False,,,55,50471.jpg,3.0,McArthur,0.2,False,,a,6,31,3,729,729,1462,1462,0.5,0.5,McArthur,90,0,0,1,0,0,0,0,0,0,0,0,14,11.2,10.4,6.0,2.8,118,43,81,48,86,44,102,49,,,,,,
,,50472,0,0,0,0,0,3,0.5,1.0,2,James,2.0,131,False,,,45,50472.jpg,2.0,McCarthy,2.6,False,,a,6,31,2,17683,17683,14709,14709,0.4,0.4,McCarthy,73,0,0,1,0,0,0,0,1,0,0,0,5,0.0,8.8,0.0,0.9,264,105,85,51,191,68,183,83,4.0,,,,,
0.0,0.0,54861,0,0,0,0,0,4,0.0,0.0,0,Christian,0.0,132,False,Foot injury - Unknown return date,2020-09-06T03:00:11.019701Z,55,54861.jpg,0.0,Benteke,0.2,False,,i,6,31,0,250,250,3594,3594,0.0,0.0,Benteke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,431,37,435,41,413,41,436,41,,,,,3.0,
,,55037,0,0,0,0,0,3,0.9,1.4,3,Cheikhou,3.0,133,False,,,50,55037.jpg,3.0,Kouyaté,0.3,False,,a,6,31,3,1266,1266,1571,1571,0.6,0.6,Kouyaté,90,0,0,1,0,0,0,0,0,0,0,0,3,12.6,0.3,17.0,3.0,110,41,180,98,60,32,93,45,,,,,,
,,55494,0,0,0,0,0,2,1.1,1.6,6,Joel,6.0,134,False,,,45,55494.jpg,6.0,Ward,2.0,False,,a,6,31,6,10311,10311,9325,9325,1.3,1.3,Ward,90,0,0,1,0,0,0,0,0,0,0,0,22,13.2,0.7,0.0,1.4,103,50,163,48,192,77,167,61,,,,,,
,,58786,0,0,0,0,0,2,1.1,1.6,0,Martin,0.0,135,False,,,45,58786.jpg,0.0,Kelly,1.1,False,,a,6,31,0,665,665,12389,12389,0.0,0.0,Kelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,267,102,256,101,196,79,274,102,,,,,,
0.0,0.0,59125,0,0,0,0,0,4,0.0,0.0,0,Connor,0.0,136,False,Unknown - Unknown return date,2020-09-06T03:00:11.034332Z,45,59125.jpg,0.0,Wickham,1.3,False,,i,6,31,0,5797,5797,13447,13447,0.0,0.0,Wickham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,269,25,258,28,198,29,276,29,,,,,,
,,60252,0,0,0,0,0,3,1.6,2.1,8,Andros,8.0,137,False,,,60,60252.jpg,8.0,Townsend,0.7,False,,a,6,31,8,14392,14392,5173,5173,1.3,1.3,Townsend,90,0,1,1,0,0,0,0,0,0,0,2,26,28.4,33.7,2.0,6.4,31,11,13,10,125,61,40,19,5.0,,3.0,,4.0,
,,66975,0,0,0,0,0,3,1.6,2.1,1,Luka,1.0,138,False,,,60,66975.jpg,1.0,Milivojevic,0.9,False,,a,6,31,1,1285,1285,7968,7968,0.2,0.2,Milivojevic,16,0,0,0,0,0,0,0,0,0,0,0,6,6.0,28.3,0.0,3.4,156,65,18,13,470,179,86,41,1.0,,1.0,,1.0,
0.0,0.0,74230,0,0,0,0,0,2,0.0,0.0,0,Patrick,0.0,139,False,Shoulder Dislocation - Unknown return date,2020-08-15T10:00:11.682747Z,55,74230.jpg,0.0,van Aanholt,0.1,False,,i,6,31,0,108,108,984,984,0.0,0.0,van Aanholt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,436,181,440,181,418,177,441,181,2.0,,2.0,,2.0,
