chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0.0,0.0,86153,0,0,0,0,0,2,0.0,0.0,0,Martín,0.0,63,False,Joined Real Betis on a permanent deal on 25/8,2020-08-25T16:00:07.591453Z,45,86153.jpg,0.0,Montoya,0.0,False,,u,3,36,0,20,20,238,238,0.0,0.0,Montoya,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,282,110,271,109,216,91,289,110,,,,,,
0.0,0.0,93284,0,0,0,0,0,4,0.0,0.0,0,Florin,0.0,64,False,Knee injury - Unknown return date,2020-09-12T09:00:10.364918Z,50,93284.jpg,0.0,Andone,0.3,False,,i,3,36,0,240,240,5339,5339,0.0,0.0,Andone,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,376,32,372,35,336,36,382,36,,,,,,
,,109345,0,0,0,0,0,3,0.9,0.4,2,Solomon,2.0,65,False,,,50,109345.jpg,2.0,March,0.1,False,,a,3,36,2,822,822,428,428,0.4,0.4,March,90,0,0,0,3,0,0,0,0,0,0,0,16,15.4,18.2,20.0,5.4,89,28,39,25,49,23,47,23,4.0,,4.0,,,
,,110735,0,0,0,0,0,2,1.1,0.6,1,Adam,1.0,66,False,,,45,110735.jpg,1.0,Webster,2.8,False,,a,3,36,1,1669,1669,12107,12107,0.2,0.2,Webster,90,0,0,0,3,0,0,0,0,0,0,0,14,14.8,11.8,1.0,2.8,92,47,67,16,129,39,99,31,,,,,,
,,111478,0,0,0,0,0,2,1.1,0.6,0,Joël,0.0,67,False,,,45,111478.jpg,0.0,Veltman,0.4,False,,a,3,36,0,687,687,2674,2674,0.0,0.0,Veltman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,296,120,286,119,233,102,303,120,,,,,,
,,115382,0,0,0,0,0,4,1.6,1.1,2,Neal,2.0,68,False,,,65,115382.jpg,2.0,Maupay,1.7,False,,a,3,36,2,4357,4357,10133,10133,0.3,0.3,Maupay,90,0,0,0,3,0,0,0,0,0,0,0,1,0.0,1.0,8.0,0.7,505,60,153,20,77,22,188,23,,,,,1.0,
,,116216,0,0,0,0,0,3,1.6,1.1,8,Leandro,8.0,69,False,,,60,116216.jpg,8.0,Trossard,0.6,False,,a,3,36,8,8519,8519,3150,3150,1.3,1.3,Trossard,90,1,0,0,3,0,0,0,0,0,0,1,28,40.8,27.6,11.0,7.9,16,6,19,14,69,37,29,13,5.0,,,,,
,,131897,0,0,0,0,0,1,1.3,0.8,1,Mathew,1.0,70,False,,,45,131897.jpg,1.0,Ryan,18.5,False,,a,3,36,1,34899,34899,41891,41891,0.2,0.2,Ryan,90,0,0,0,3,0,0,0,0,0,2,0,12,11.6,0.0,0.0,1.2,114,12,290,33,237,33,172,11,,,,,,
,,165210,0,0,0,0,0,3,1.3,0.8,1,Alireza,1.0,71,False,,,55,165210.jpg,1.0,Jahanbakhsh,0.1,False,,a,3,36,1,109,109,286,286,0.2,0.2,Jahanbakhsh,11,0,0,0,0,0,0,0,0,0,0,0,3,4.4,0.7,0.0,0.5,167,72,166,95,439,162,192,89,,,,,,
0.0,0.0,167473,0,0,0,0,0,3,0.0,0.0,0,José,0.0,72,False,Knee injury - Unknown return date,2020-08-15T10:00:11.482611Z,55,167473.jpg,0.0,Izquierdo,0.0,False,,i,3,36,0,22,22,27,27,0.0,0.0,Izquierdo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,453,175,456,176,441,164,457,176,,,,,,
0.0,0.0,178173,0,0,0,0,0,2,0.0,0.0,0,Matthew,0.0,73,False,Joined Derby County on loan until the end of the season on 26/8. - Expected back 01 Jul,2020-08-26T10:30:05.746418Z,45,178173.jpg,0.0,Clarke,0.0,False,,n,3,36,0,24,24,107,107,0.0,0.0,Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,312,131,304,130,254,115,319,131,,,,,,
75.0,,198869,0,0,0,0,0,2,0.8,0.6,1,Ben,1.0,74,False,Knock - 75% chance of playing,2020-09-14T21:30:11.221083Z,45,198869.jpg,1.0,White,1.6,False,,d,3,36,1,3367,3367,9412,9412,0.2,0.2,White,78,0,0,0,3,0,0,0,0,0,0,0,16,14.2,0.8,0.0,1.5,95,48,156,44,262,120,162,58,,,,,,
,,209362,0,0,0,0,0,2,0.5,0.0,0,Bernardo,0.0,75,False,,,40,209362.jpg,0.0,Fernandes da Silva Junior,13.2,False,,a,3,36,0,22471,22471,54991,54991,0.0,0.0,Bernardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,224,74,213,73,148,47,232,74,,,,,,
,,227127,0,0,0,0,0,3,0.5,0.0,2,Yves,2.0,76,False,,,45,227127.jpg,2.0,Bissouma,4.6,False,,a,3,36,2,21226,21226,13863,13863,0.4,0.4,Bissouma,90,0,0,0,3,0,0,0,0,0,0,0,13,8.4,3.8,5.0,1.7,137,52,103,64,91,47,152,70,,,,,,
,,232792,0,0,0,0,0,2,1.1,0.6,3,Tariq,3.0,77,False,,,45,232792.jpg,3.0,Lamptey,3.1,False,,a,3,36,3,65408,65408,9493,9493,0.7,0.7,Lamptey,90,0,1,0,3,0,0,0,1,0,0,0,22,33.8,27.3,20.0,8.1,26,10,20,6,48,8,24,7,,,,,,
,,233425,0,0,0,0,0,4,1.0,0.5,1,Aaron,1.0,78,False,,,55,233425.jpg,1.0,Connolly,0.5,False,,a,3,36,1,2824,2824,3538,3538,0.2,0.2,Connolly,45,0,0,0,2,0,0,0,0,0,0,0,-3,1.2,0.3,32.0,3.4,200,23,183,24,29,13,85,17,,,,,,
,,235382,0,0,0,0,0,3,0.5,0.0,2,Steven,2.0,79,False,,,45,235382.jpg,2.0,Alzate,0.4,False,,a,3,36,2,6002,6002,2553,2553,0.4,0.4,Alzate,78,0,0,0,3,0,0,0,0,0,0,0,14,13.4,24.0,17.0,5.4,102,36,25,18,59,31,46,22,,,,,,
,,243016,0,0,0,0,0,3,1.3,0.8,0,Alexis,0.0,80,False,,,55,243016.jpg,0.0,Mac Allister,0.1,False,,a,3,36,0,107,107,411,411,0.0,0.0,Mac Allister,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,466,180,469,182,457,172,469,181,2.0,,3.0,,,
0.0,0.0,108813,0,0,0,0,0,1,0.0,0.0,0,Christian,0.0,503,False,Ankle injury - Unknown return date,2020-09-12T09:00:11.155698Z,40,108813.jpg,0.0,Walton,1.7,False,,i,3,36,0,1684,1684,7535,7535,0.0,0.0,Walton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,220,24,209,8,143,8,228,24,,,,,,
,,49262,0,0,0,0,0,1,0.5,0.0,0,Jason,0.0,528,False,,,40,49262.jpg,0.0,Steele,0.1,False,,a,3,36,0,2060,2060,250,250,0.0,0.0,Steele,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,214,20,203,4,137,4,222,20,,,,,,
,,17761,0,0,0,0,0,2,2.0,0.0,0,James,0.0,81,False,,,55,17761.jpg,0.0,Tarkowski,6.0,False,,a,4,90,0,6100,6100,21394,21394,0.0,0.0,Tarkowski,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,421,174,422,174,399,170,426,174,,,,,,
,,17997,0,0,0,0,0,2,1.1,0.0,0,Phil,0.0,82,False,,,45,17997.jpg,0.0,Bardsley,0.6,False,,a,4,90,0,1925,1925,2242,2242,0.0,0.0,Bardsley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,243,90,232,89,169,65,251,90,,,,,,
,,39487,0,0,0,0,0,2,1.1,0.0,0,Erik,0.0,83,False,,,45,39487.jpg,0.0,Pieters,1.4,False,,a,4,90,0,5073,5073,5769,5769,0.0,0.0,Pieters,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,252,94,241,93,178,69,260,94,,,,,,
0.0,0.0,40145,0,0,0,0,0,3,0.0,0.0,0,Jack,0.0,84,False,Ankle injury - Unknown return date,2020-08-15T10:00:11.504829Z,50,40145.jpg,0.0,Cork,0.0,False,,i,4,90,0,28,28,190,190,0.0,0.0,Cork,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,353,126,347,128,305,96,360,129,,,,,,
,,41674,0,0,0,0,0,2,1.1,0.0,0,Kevin,0.0,85,False,,,45,41674.jpg,0.0,Long,0.2,False,,a,4,90,0,515,515,790,790,0.0,0.0,Long,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,258,96,247,95,184,71,266,96,,,,,,
,,44683,0,0,0,0,0,4,1.3,0.0,0,Jay,0.0,86,False,,,60,44683.jpg,0.0,Rodriguez,0.8,False,,a,4,90,0,2726,2726,4696,4696,0.0,0.0,Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,471,45,474,47,463,47,474,47,,,,,3.0,
0.0,0.0,44699,0,0,0,0,0,4,0.0,0.0,0,Ashley,0.0,87,False,Groin Injury - Unknown return date,2020-09-07T00:30:12.603985Z,60,44699.jpg,0.0,Barnes,0.1,False,,i,4,90,0,109,109,2065,2065,0.0,0.0,Barnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,472,46,475,48,464,48,475,48,,,,,1.0,
0.0,0.0,51927,0,0,0,0,0,2,0.0,0.0,0,Ben,0.0,88,False,Thigh injury - Unknown return date,2020-09-07T00:30:12.617922Z,50,51927.jpg,0.0,Mee,0.4,False,,i,4,90,0,89,89,5249,5249,0.0,0.0,Mee,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,357,150,352,149,312,138,364,150,,,,,,
,,60551,0,0,0,0,0,3,1.3,0.0,0,Ashley,0.0,89,False,,,55,60551.jpg,0.0,Westwood,0.9,False,,a,4,90,0,640,640,4308,4308,0.0,0.0,Westwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,431,164,435,165,413,147,436,165,1.0,,3.0,,,
,,60586,0,0,0,0,0,3,1.3,0.0,0,Johann Berg,0.0,90,False,,,55,60586.jpg,0.0,Gudmundsson,0.1,False,,a,4,90,0,180,180,442,442,0.0,0.0,Gudmundsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,432,165,436,166,414,148,437,166,3.0,,2.0,,,
,,60689,0,0,0,0,0,4,1.6,0.0,0,Chris,0.0,91,False,,,65,60689.jpg,0.0,Wood,2.3,False,,a,4,90,0,6923,6923,12479,12479,0.0,0.0,Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,501,59,503,60,498,60,503,60,,,,,1.0,
,,68983,0,0,0,0,0,2,1.1,0.0,0,Matthew,0.0,92,False,,,45,68983.jpg,0.0,Lowton,0.2,False,,a,4,90,0,307,307,546,546,0.0,0.0,Lowton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,273,105,262,104,204,84,280,105,,,,,,
,,81183,0,0,0,0,0,4,0.8,0.0,0,Matej,0.0,93,False,,,50,81183.jpg,0.0,Vydra,0.7,False,,a,4,90,0,5987,5987,4598,4598,0.0,0.0,Vydra,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,373,30,369,33,332,34,379,34,,,,,,
0.0,0.0,83312,0,0,0,0,0,2,0.0,0.0,0,Ben,0.0,94,False,Joined Norwich City on loan until the end of the season on 4/9. - Expected back 01 Jul,2020-09-05T11:00:07.592134Z,40,83312.jpg,0.0,Gibson,0.3,False,,n,4,90,0,315,315,2550,2550,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,218,71,207,70,141,43,226,71,,,,,,
,,90517,0,0,0,0,0,3,0.9,0.0,0,Robbie,0.0,95,False,,,50,90517.jpg,0.0,Brady,0.1,False,,a,4,90,0,221,221,353,353,0.0,0.0,Brady,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,375,138,371,139,334,111,381,140,4.0,,4.0,,,
,,98747,0,0,0,0,0,1,2.8,0.0,0,Nick,0.0,96,False,,,55,98747.jpg,0.0,Pope,16.8,False,,a,4,90,0,22991,22991,39399,39399,0.0,0.0,Pope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,442,53,445,52,426,52,446,53,,,,,,
,,103914,0,0,0,0,0,2,1.1,0.0,0,Charlie,0.0,97,False,,,45,103914.jpg,0.0,Taylor,4.9,False,,a,4,90,0,12710,12710,16785,16785,0.0,0.0,Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,289,114,279,113,226,96,296,114,,,,,,
,,172782,0,0,0,0,0,3,0.9,0.0,0,Josh,0.0,98,False,,,50,172782.jpg,0.0,Brownhill,0.0,False,,a,4,90,0,84,84,215,215,0.0,0.0,Brownhill,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,392,146,391,147,363,122,398,148,,,,,,
,,220037,0,0,0,0,0,1,0.5,0.0,0,Bailey,0.0,99,False,,,40,220037.jpg,0.0,Peacock-Farrell,1.5,False,,a,4,90,0,3669,3669,1994,1994,0.0,0.0,Peacock-Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,230,27,219,11,154,11,238,27,,,,,,
,,433154,0,0,0,0,0,3,1.6,0.0,0,Dwight,0.0,100,False,,,60,433154.jpg,0.0,McNeil,0.9,False,,a,4,90,0,1353,1353,4347,4347,0.0,0.0,McNeil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,498,193,500,194,495,190,500,194,2.0,,1.0,,,
,,218023,0,0,0,0,0,2,0.5,0.0,0,Jimmy,0.0,519,False,,,40,218023.jpg,0.0,Dunne,0.5,False,,a,4,90,0,4140,4140,1730,1730,0.0,0.0,Dunne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,229,78,218,77,153,51,237,78,,,,,,
,,461102,0,0,0,0,0,2,0.5,0.0,0,Bobby,0.0,520,False,,,40,461102.jpg,0.0,Thomas,0.4,False,,a,4,90,0,2453,2453,1342,1342,0.0,0.0,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,237,85,226,84,163,60,245,85,,,,,,
,,20310,0,0,0,0,0,1,2.0,3.5,0,Willy,0.0,101,False,,,50,20310.jpg,0.0,Caballero,0.4,False,,a,5,8,0,529,529,2365,2365,0.0,0.0,Caballero,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,349,49,342,38,300,38,356,49,,,,,,
,,41328,0,0,0,0,0,2,2.4,3.9,1,César,1.0,102,False,,,60,41328.jpg,1.0,Azpilicueta,7.2,False,,a,5,8,1,5699,5699,54334,54334,0.2,0.2,Azpilicueta,5,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.5,2.0,0.3,207,67,173,55,124,37,202,66,,,,,,
,,44346,0,0,0,0,0,4,1.8,3.3,0,Olivier,0.0,103,False,,,70,44346.jpg,0.0,Giroud,1.2,False,,a,5,8,0,2682,2682,12061,12061,0.0,0.0,Giroud,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,511,61,511,61,507,61,511,61,,,5.0,,,
,,82263,0,0,0,0,0,2,2.4,3.9,2,Marcos,2.0,104,False,,,60,82263.jpg,2.0,Alonso,3.5,False,,a,5,8,2,4171,4171,14168,14168,0.3,0.3,Alonso,90,0,0,0,1,0,0,0,0,0,0,0,14,17.8,3.7,2.0,2.4,73,36,104,24,126,38,121,39,,,2.0,,,
100.0,,85955,0,0,0,0,1,3,0.9,2.4,12,Jorge Luiz,12.0,105,True,,2020-09-14T21:30:11.281378Z,50,85955.jpg,12.0,Frello Filho,3.4,False,,a,5,8,12,78658,78658,14333,14333,2.4,2.4,Jorginho,84,1,1,0,1,0,0,0,0,0,0,2,43,60.8,23.2,17.0,10.1,6,3,27,19,61,33,12,7,,,,,1.0,
,,88894,0,0,0,0,0,3,1.6,3.1,1,Ross,1.0,106,False,,,60,88894.jpg,1.0,Barkley,0.3,False,,a,5,8,1,1049,1049,2136,2136,0.2,0.2,Barkley,29,0,0,0,0,0,0,0,0,0,0,0,1,4.2,11.8,7.0,2.3,171,75,69,45,82,43,126,61,2.0,,3.0,,2.0,
100.0,0.0,91651,0,0,0,0,0,3,1.3,0.0,0,Mateo,0.0,107,False,,2020-08-15T10:00:11.528964Z,55,91651.jpg,0.0,Kovacic,0.2,False,,a,5,8,0,1572,1572,1281,1281,0.0,0.0,Kovacic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,439,168,443,169,424,153,444,169,,,,,,
,,102380,0,0,0,0,0,2,1.6,3.1,0,Antonio,0.0,109,False,,,50,102380.jpg,0.0,Rüdiger,2.1,False,,a,5,8,0,3865,3865,22051,22051,0.0,0.0,Rüdiger,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,378,157,375,157,340,149,384,157,,,,,,
,,103192,0,0,0,0,0,2,1.6,3.1,8,Kurt,8.0,110,False,,,50,103192.jpg,8.0,Zouma,1.2,False,,a,5,8,8,8519,8519,4458,4458,1.6,1.6,Zouma,90,1,0,0,1,0,0,0,0,0,0,0,25,51.8,0.2,17.0,6.9,8,3,191,62,63,11,33,9,,,,,,
,,109533,0,0,0,0,0,2,1.6,3.1,0,Emerson,0.0,111,False,,,50,109533.jpg,0.0,Palmieri dos Santos,0.2,False,,a,5,8,0,345,345,1374,1374,0.0,0.0,Emerson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,380,159,377,159,343,152,386,159,5.0,,4.0,,,
,,109745,0,0,0,0,0,1,2.0,3.5,2,Kepa,2.0,112,False,,,50,109745.jpg,2.0,Arrizabalaga,2.2,False,,a,5,8,2,6316,6316,13611,13611,0.4,0.4,Arrizabalaga,90,0,0,0,1,0,0,0,0,0,2,0,12,10.4,0.0,0.0,1.0,122,14,378,45,344,45,181,14,,,,,,
,,116594,0,0,0,0,0,3,0.9,2.4,2,N'Golo,2.0,113,False,,,50,116594.jpg,2.0,Kanté,4.5,False,,a,5,8,2,18410,18410,22309,22309,0.4,0.4,Kanté,90,0,0,0,1,0,0,0,0,0,0,0,19,17.2,2.8,4.0,2.4,79,24,115,72,97,50,120,58,,,,,,
0.0,0.0,124183,0,0,0,0,0,3,0.0,0.0,0,Hakim,0.0,114,False,Knee injury - Expected back 26 Sep,2020-08-29T17:30:07.487245Z,80,124183.jpg,0.0,Ziyech,1.8,False,,i,5,8,0,2692,2692,36288,36288,0.0,0.0,Ziyech,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,520,210,520,210,519,209,520,210,,,,,,
,,126187,0,0,0,0,0,3,1.6,3.1,2,Ruben,2.0,115,False,,,60,126187.jpg,2.0,Loftus-Cheek,0.2,False,,a,5,8,2,651,651,939,939,0.3,0.3,Loftus-Cheek,60,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,0.0,0.0,487,190,143,88,483,185,490,191,,,,,,
,,135363,0,0,0,0,0,2,1.6,3.1,2,Andreas,2.0,116,False,,,50,135363.jpg,2.0,Christensen,0.4,False,,a,5,8,2,1370,1370,1409,1409,0.4,0.4,Christensen,90,0,0,0,1,0,0,0,0,0,0,0,14,17.8,0.7,2.0,2.1,72,35,165,50,115,34,137,48,,,,,,
75.0,,165153,0,0,0,0,0,4,2.3,4.5,5,Timo,5.0,117,False,Dead leg - 75% chance of playing,2020-09-15T00:00:14.393762Z,95,165153.jpg,5.0,Werner,44.5,False,,d,5,8,5,47011,47011,261711,261711,0.5,0.5,Werner,90,0,1,0,1,0,0,0,0,0,0,0,10,4.8,11.7,79.0,9.6,163,16,71,10,2,1,17,6,,,,,,
,,173879,0,0,0,0,0,4,2.1,3.6,0,Tammy,0.0,118,False,,,75,173879.jpg,0.0,Abraham,4.1,False,,a,5,8,0,3432,3432,40298,40298,0.0,0.0,Abraham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,517,62,517,62,516,62,517,62,,,,,3.0,
75.0,100.0,176413,0,0,0,0,0,3,1.8,3.9,0,Christian,0.0,119,False,Unknown - 75% chance of playing,2020-09-14T22:30:19.934227Z,85,176413.jpg,0.0,Pulisic,9.6,False,,d,5,8,0,24994,24994,129019,129019,0.0,0.0,Pulisic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,522,212,522,212,521,211,522,212,6.0,,,,,
,,184341,0,0,0,0,0,3,1.9,3.4,2,Mason,2.0,120,False,,,70,184341.jpg,2.0,Mount,7.9,False,,a,5,8,2,9149,9149,54055,54055,0.3,0.3,Mount,90,0,0,0,1,0,0,0,0,0,0,0,9,13.6,28.6,9.0,5.1,101,35,17,12,72,40,50,25,1.0,,1.0,,,
,,194794,0,0,0,0,0,2,1.6,3.1,0,Fikayo,0.0,121,False,,,50,194794.jpg,0.0,Tomori,0.4,False,,a,5,8,0,455,455,3165,3165,0.0,0.0,Tomori,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,396,166,396,166,369,162,402,166,,,,,,
,,209046,0,0,0,0,0,3,1.6,3.1,1,Callum,1.0,122,False,,,60,209046.jpg,1.0,Hudson-Odoi,0.4,False,,a,5,8,1,889,889,4975,4975,0.2,0.2,Hudson-Odoi,10,0,0,0,0,0,0,0,0,0,0,0,3,0.8,1.3,0.0,0.2,204,99,144,89,491,188,211,102,3.0,,,,,
,,225796,0,0,0,0,1,2,1.6,3.1,14,Reece,14.0,123,True,,,50,225796.jpg,14.0,James,7.4,False,,a,5,8,14,122333,122333,24170,24170,2.8,2.8,James,90,1,1,0,1,0,0,0,0,0,0,3,44,76.8,30.3,11.0,11.8,2,1,16,5,68,13,3,1,4.0,,,,,
0.0,0.0,243568,0,0,0,0,0,3,0.0,0.0,0,Billy,0.0,124,False,Knee injury - Expected back 07 Nov,2020-08-15T10:00:11.591471Z,45,243568.jpg,0.0,Gilmour,0.2,False,,i,5,8,0,490,490,1311,1311,0.0,0.0,Gilmour,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,341,121,333,123,290,90,348,124,,,,,,
0.0,0.0,172850,0,0,0,0,0,2,0.0,0.0,0,Benjamin,0.0,232,False,Heel Injury - Unknown return date,2020-08-15T10:00:11.852853Z,55,172850.jpg,0.0,Chilwell,1.1,False,,i,5,8,0,2082,2082,10387,10387,0.0,0.0,Chilwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,458,186,460,186,447,184,461,186,,,,,,
25.0,25.0,51090,0,0,0,0,0,2,0.5,0.9,0,Thiago,0.0,490,False,Lack of match fitness - 25% chance of playing,2020-09-10T14:00:07.889166Z,55,51090.jpg,0.0,Thiago,2.5,False,,d,5,8,0,3004,3004,33318,33318,0.0,0.0,Thiago Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,427,178,431,178,408,174,432,178,,,,,,
,,219847,0,0,0,0,0,3,2.4,3.9,2,Kai,2.0,500,False,,,85,219847.jpg,2.0,Havertz,11.7,False,,a,5,8,2,32265,32265,118903,118903,0.2,0.2,Havertz,79,0,0,0,1,0,0,0,0,0,0,0,8,8.4,14.8,0.0,2.3,139,54,51,35,522,212,128,63,,,,,,
,,94245,0,0,0,0,0,4,1.3,1.8,0,Michy,0.0,108,False,,,60,94245.jpg,0.0,Batshuayi,2.0,False,,a,6,31,0,8998,8998,20674,20674,0.0,0.0,Batshuayi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,480,49,482,50,474,51,483,51,,,,,,
0.0,0.0,19419,0,0,0,0,0,2,0.0,0.0,0,Gary,0.0,125,False,Hamstring injury - Unknown return date,2020-08-15T10:00:11.611500Z,45,19419.jpg,0.0,Cahill,0.1,False,,i,6,31,0,148,148,706,706,0.0,0.0,Cahill,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,245,91,234,90,171,66,253,91,,,,,,
,,20066,0,0,0,0,0,1,1.3,1.8,0,Wayne,0.0,126,False,,,45,20066.jpg,0.0,Hennessey,0.8,False,,a,6,31,0,1442,1442,3965,3965,0.0,0.0,Hennessey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,246,30,235,14,172,14,254,30,,,,,,
100.0,0.0,40784,0,0,0,0,0,2,1.1,0.0,0,Mamadou,0.0,127,False,,2020-08-15T10:00:11.633422Z,45,40784.jpg,0.0,Sakho,0.0,False,,a,6,31,0,88,88,235,235,0.0,0.0,Sakho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,256,95,245,94,182,70,264,95,,,,,,
,,40836,0,0,0,0,1,1,2.0,2.5,10,Vicente,10.0,128,True,,,50,40836.jpg,10.0,Guaita,2.7,False,,a,6,31,10,31181,31181,9412,9412,2.0,2.0,Guaita,90,0,0,1,0,0,0,0,0,0,5,3,31,41.4,0.0,0.0,4.1,12,1,348,40,306,40,67,1,,,,,,
0.0,0.0,49413,0,0,0,0,0,2,0.0,0.0,0,James,0.0,129,False,Thigh injury - Unknown return date,2020-08-15T10:00:11.660937Z,45,49413.jpg,0.0,Tomkins,0.0,False,,i,6,31,0,23,23,70,70,0.0,0.0,Tomkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,262,99,251,98,189,75,270,99,,,,,,
,,50471,0,0,0,0,0,3,1.3,1.8,3,James,3.0,130,False,,,55,50471.jpg,3.0,McArthur,0.2,False,,a,6,31,3,661,661,1251,1251,0.5,0.5,McArthur,90,0,0,1,0,0,0,0,0,0,0,0,14,11.2,10.4,6.0,2.8,118,43,81,48,86,44,102,49,,,,,,
,,50472,0,0,0,0,0,3,0.5,1.0,2,James,2.0,131,False,,,45,50472.jpg,2.0,McCarthy,2.6,False,,a,6,31,2,15461,15461,12251,12251,0.4,0.4,McCarthy,73,0,0,1,0,0,0,0,1,0,0,0,5,0.0,8.8,0.0,0.9,263,105,85,51,190,68,183,83,4.0,,,,,
0.0,0.0,54861,0,0,0,0,0,4,0.0,0.0,0,Christian,0.0,132,False,Foot injury - Unknown return date,2020-09-06T03:00:11.019701Z,55,54861.jpg,0.0,Benteke,0.2,False,,i,6,31,0,211,211,3254,3254,0.0,0.0,Benteke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429,37,433,41,411,41,434,41,,,,,3.0,
